,Num_Acc,mois,hrmn,lum,agg,int,atm,lat,long
440,201800000441,6,1705,1,2,2,1.0,49.25596,1.43941
441,201800000442,6,1400,1,2,1,7.0,49.25057,1.43906
442,201800000443,6,1400,1,1,1,1.0,49.23624,1.3969
443,201800000444,7,2210,3,1,1,1.0,49.19512,1.38312
444,201800000445,7,1055,1,2,1,2.0,49.28137,1.49799
445,201800000446,8,1900,1,1,1,1.0,49.25345,1.50504
446,201800000447,11,1045,1,2,1,9.0,49.24567,1.41302
447,201800000448,4,2100,2,2,1,1.0,49.20458,1.66653
448,201800000449,6,2005,1,1,1,1.0,49.18542,1.50182
449,201800000450,10,1205,1,2,1,1.0,49.09635,1.6098
450,201800000451,10,1930,3,1,1,8.0,49.1944,1.6001
451,201800000452,12,1845,3,1,1,2.0,49.12574,1.50371
452,201800000453,4,1210,1,1,1,1.0,49.1974,1.1247
453,201800000454,8,750,1,1,3,1.0,49.18497,1.16956
454,201800000455,8,1615,1,2,1,1.0,49.06119,1.17052
455,201800000456,9,840,1,2,2,1.0,49.07842,1.16371
456,201800000457,11,1009,1,1,1,1.0,49.13385,1.18661
457,201800000458,1,840,1,1,2,1.0,49.15398,1.36355
458,201800000459,2,1230,1,1,1,4.0,49.15228,1.34079
459,201800000460,2,1010,1,2,1,1.0,49.16084,1.33277
460,201800000461,3,1440,1,2,1,1.0,49.15433,1.34803
461,201800000462,5,1435,1,1,1,1.0,49.15294,1.40368
462,201800000463,6,1200,1,1,2,1.0,49.06414,1.37444
463,201800000464,7,820,1,2,1,1.0,49.17309,1.34154
464,201800000465,8,1000,1,1,2,1.0,49.13737,1.28175
465,201800000466,9,1945,2,1,3,1.0,49.15747,1.34579
466,201800000467,9,825,1,1,1,1.0,49.11975,1.21545
467,201800000468,9,1,3,1,1,2.0,49.07256,1.22387
468,201800000469,11,1120,1,2,2,2.0,49.14742,1.37861
469,201800000470,11,1740,3,1,1,1.0,49.10488,1.29156
470,201800000471,11,1855,3,1,1,5.0,49.14572,1.31994
471,201800000472,11,1900,5,1,3,5.0,49.18412,1.25378
472,201800000473,12,800,2,1,3,5.0,49.16289,1.3238
473,201800000474,12,1900,3,1,3,1.0,49.06452,1.37763
474,201800000475,12,2100,3,1,1,2.0,49.14675,1.39602
475,201800000476,2,930,1,1,1,1.0,49.3297,1.1539
476,201800000477,5,1700,1,2,6,2.0,49.30365,1.13003
477,201800000478,5,1715,1,2,3,1.0,49.30478,1.12108
478,201800000479,6,1530,1,2,6,7.0,49.31899,1.15754
479,201800000480,7,2115,1,1,1,1.0,49.32827,1.23002
480,201800000481,8,600,3,1,1,1.0,49.33764,1.19131
481,201800000482,9,710,2,2,2,1.0,49.32146,1.23025
482,201800000483,4,1210,1,1,1,1.0,48.05434,-1.73141
483,201800000484,5,1645,1,2,1,1.0,48.01521,-1.74564
484,201800000485,6,2100,1,2,6,1.0,48.03172,-1.76105
485,201800000486,11,1057,1,2,3,7.0,48.02378,-1.75675
486,201800000487,12,800,2,2,3,2.0,48.02356,-1.74724
487,201800000488,2,1815,1,2,6,1.0,48.15235,-1.57903
488,201800000489,4,900,1,1,1,1.0,48.24313,-1.32821
489,201800000490,6,845,1,1,3,1.0,48.17395,-1.38209
490,201800000491,6,1737,1,2,3,1.0,48.22106,-1.34691
491,201800000492,9,1850,1,1,6,7.0,48.14,-1.58249
492,201800000493,12,1930,4,2,1,1.0,48.20992,-1.50907
493,201800000494,6,1625,1,1,1,1.0,48.05876,-1.79446
494,201800000495,7,1210,1,2,2,1.0,48.10245,-1.87465
495,201800000496,7,2015,1,1,1,1.0,48.06352,-1.84971
496,201800000497,11,1630,1,2,3,1.0,48.06077,-1.87576
497,201800000498,1,745,3,1,1,1.0,48.23344,-1.40619
498,201800000499,2,1240,1,1,2,1.0,48.2849,-1.43598
499,201800000500,6,1045,1,2,4,1.0,48.2631,-1.39828
500,201800000501,7,1100,1,1,1,1.0,48.35932,-1.60516
501,201800000502,7,1535,1,1,1,1.0,48.39732,-1.38274
502,201800000503,8,540,3,1,1,1.0,48.382,-1.26688
503,201800000504,11,1945,3,1,1,3.0,48.38147,-1.21347
504,201800000505,11,510,4,2,1,9.0,48.37554,-1.49778
505,201800000506,11,2030,3,2,1,1.0,48.45573,-1.47994
506,201800000507,12,1745,4,1,1,2.0,48.40294,-1.33941
507,201800000508,1,1345,1,1,1,1.0,47.7347,-2.04986
508,201800000509,1,1055,1,1,1,2.0,47.71123,-2.08947
509,201800000510,1,2010,3,1,1,2.0,47.70813,-2.07279
510,201800000511,2,1735,1,2,2,1.0,47.69243,-2.0029
511,201800000512,3,1535,1,2,6,1.0,47.6576,-2.08427
512,201800000513,7,1745,1,2,1,1.0,47.64916,-2.08667
513,201800000514,10,2130,5,1,2,1.0,47.67217,-2.08792
514,201800000515,11,620,3,1,1,5.0,47.70105,-2.05564
515,201800000516,11,2115,3,1,1,1.0,47.72513,-1.96643
516,201800000517,12,725,3,1,1,5.0,47.69272,-2.05722
517,201800000518,12,1122,1,2,1,8.0,47.64881,-2.08753
518,201800000519,12,2225,5,2,1,2.0,47.6516,-2.07679
519,201800000520,12,830,3,2,1,1.0,47.66292,-2.0635
520,201800000521,2,1430,1,1,1,1.0,47.91532,-1.899
521,201800000522,2,745,2,1,2,1.0,47.93098,-1.73843
522,201800000523,3,1800,1,1,1,1.0,47.96305,-1.72641
523,201800000524,3,1714,1,1,1,1.0,48.02469,-1.78113
524,201800000525,6,910,1,2,6,1.0,47.92958,-1.7427
525,201800000526,6,1010,1,1,2,7.0,47.95749,-1.79201
526,201800000527,7,1745,1,1,1,8.0,47.98921,-1.80729
527,201800000528,8,1325,1,1,1,1.0,47.92854,-1.68174
528,201800000529,8,1545,1,1,1,1.0,47.9825,-1.78861
529,201800000530,1,1520,1,1,1,1.0,48.61603,-2.10363
530,201800000531,4,2015,1,1,4,1.0,48.57539,-2.07629
531,201800000532,5,1800,1,1,2,1.0,48.58953,-2.0258
532,201800000533,5,650,1,2,1,2.0,48.58252,-2.05829
533,201800000534,6,300,3,2,1,1.0,48.62995,-2.09644
534,201800000535,7,1045,1,1,1,1.0,48.61824,-2.09548
535,201800000536,8,1140,1,2,1,1.0,48.61923,-2.13723
536,201800000537,10,2015,3,1,1,1.0,48.60246,-2.08142
537,201800000538,11,1045,1,1,2,1.0,48.61887,-2.1061
538,201800000539,5,1820,1,1,1,1.0,48.00697,-1.54771
539,201800000540,6,1125,1,1,1,1.0,47.95234,-1.56751
540,201800000541,6,1710,1,1,3,1.0,47.96768,-1.52695
541,201800000542,9,840,1,2,6,7.0,47.9573,-1.48919
542,201800000543,9,1610,1,1,2,1.0,47.9614,-1.44148
543,201800000544,10,905,1,1,2,8.0,47.91928,-1.53404
544,201800000545,12,920,1,1,1,1.0,47.96316,-1.51645
545,201800000546,1,1345,1,1,3,1.0,48.38109,-2.4941
546,201800000547,4,1300,1,1,2,1.0,48.43574,-2.4267
547,201800000548,6,650,1,1,1,8.0,48.48919,-2.54419
548,201800000549,10,2000,2,1,1,1.0,48.46918,-2.44318
549,201800000550,11,1120,1,2,7,1.0,48.44298,-2.41784
550,201800000551,3,1400,1,1,1,2.0,48.1586,-2.81678
551,201800000552,6,1550,1,2,1,1.0,48.17935,-2.75278
552,201800000553,7,935,1,1,2,7.0,48.28157,-2.82765
553,201800000554,7,1845,1,1,1,1.0,48.18704,-2.71665
554,201800000555,9,1520,1,2,1,1.0,48.17645,-2.53023
555,201800000556,10,125,5,2,1,1.0,48.18959,-2.84811
556,201800000557,11,1500,1,1,9,1.0,48.21717,-2.7431
557,201800000558,11,1800,5,2,3,1.0,48.18777,-2.76806
558,201800000559,3,1,3,1,1,8.0,48.74891,-3.0391
559,201800000560,4,1725,1,2,3,1.0,48.77748,-3.04947
560,201800000561,4,1630,1,1,3,1.0,48.74218,-3.09226
561,201800000562,5,1840,1,2,1,1.0,48.77589,-3.04218
562,201800000563,9,245,3,2,1,1.0,48.74737,-2.98417
563,201800000564,9,1648,1,1,1,1.0,48.73986,-3.03439
564,201800000565,10,1730,1,2,3,1.0,48.73406,-3.02774
565,201800000566,1,820,2,1,3,1.0,48.48848,-2.67884
566,201800000567,2,720,3,2,1,1.0,48.47524,-2.65116
567,201800000568,2,1100,1,1,1,2.0,48.55432,-2.5403
568,201800000569,5,1800,1,1,2,9.0,48.55272,-2.55751
569,201800000570,5,815,1,2,1,1.0,48.48503,-2.646
570,201800000571,5,1100,1,1,2,1.0,48.62382,-2.39055
571,201800000572,5,345,3,2,1,1.0,48.63641,-2.47363
572,201800000573,6,1635,1,2,2,1.0,48.52425,-2.57506
573,201800000574,6,1145,1,1,1,1.0,48.56938,-2.51229
574,201800000575,7,2100,1,2,2,1.0,48.59337,-2.55083
575,201800000576,7,840,1,2,1,1.0,48.61468,-2.47999
576,201800000577,8,1700,1,1,1,1.0,48.59653,-2.38197
577,201800000578,8,410,4,1,1,1.0,48.62005,-2.44269
578,201800000579,8,1910,1,1,1,1.0,48.54889,-2.55178
579,201800000580,10,700,3,1,1,1.0,48.51312,-2.52445
580,201800000581,10,2145,3,1,3,1.0,48.61876,-2.42682
581,201800000582,12,1750,5,2,1,2.0,48.57506,-2.55964
582,201800000583,4,1725,1,1,1,1.0,48.46996,-2.94757
583,201800000584,6,915,1,1,1,1.0,48.40957,-2.82394
584,201800000585,7,2230,2,2,1,1.0,48.44921,-2.75145
585,201800000586,7,1050,1,1,1,2.0,48.3845,-2.93267
586,201800000587,7,1830,1,1,1,1.0,48.38426,-2.89224
587,201800000588,7,425,3,1,1,1.0,48.46186,-2.94726
588,201800000589,9,1820,1,1,1,1.0,48.44473,-2.80533
589,201800000590,11,945,1,1,1,1.0,48.39465,-2.82871
590,201800000591,11,1830,2,1,1,1.0,48.43351,-2.74774
591,201800000592,1,1817,5,2,1,2.0,48.50878,-1.95304
592,201800000593,12,1800,5,2,1,1.0,48.45443,-2.04955
593,201800000594,2,1717,1,1,1,7.0,48.46173,-2.0713
594,201800000595,2,305,3,1,1,1.0,48.52842,-1.9183
595,201800000596,1,1930,3,1,3,1.0,48.48032,-1.96549
596,201800000597,2,743,3,1,1,4.0,48.30767,-1.99902
597,201800000598,3,625,3,1,1,1.0,48.42442,-2.00491
598,201800000599,4,1650,1,1,3,1.0,48.4268,-2.14602
599,201800000600,4,2145,3,1,1,1.0,48.49199,-2.00551
600,201800000601,4,2300,5,2,1,1.0,48.53611,-1.98488
601,201800000602,4,1335,1,2,1,1.0,48.45147,-2.04746
602,201800000603,6,1840,1,1,1,1.0,48.47634,-2.02189
603,201800000604,6,2157,2,1,9,8.0,48.42309,-2.06056
604,201800000605,6,730,1,1,1,7.0,48.41807,-2.04316
605,201800000606,7,1828,1,1,3,1.0,48.48296,-2.06521
606,201800000607,8,1915,1,1,1,1.0,48.39121,-2.13089
607,201800000608,8,1215,1,1,3,7.0,48.54263,-1.93643
608,201800000609,9,1550,1,1,1,1.0,48.43035,-2.01039
609,201800000610,9,1900,1,1,1,1.0,48.39229,-2.08438
610,201800000611,9,1745,1,2,1,1.0,48.4528,-2.05711
611,201800000612,10,1835,1,2,1,1.0,48.45888,-2.04992
612,201800000613,12,1440,1,1,2,8.0,48.48225,-1.9617
613,201800000614,2,725,2,1,1,1.0,48.54116,-2.39665
614,201800000615,2,1550,1,1,1,1.0,48.65358,-2.37151
615,201800000616,5,800,1,1,1,1.0,48.5416,-2.35926
616,201800000617,5,2315,3,2,1,2.0,48.62685,-2.37351
617,201800000618,7,1730,1,1,1,1.0,48.66299,-2.32582
618,201800000619,8,1738,1,1,3,7.0,48.54506,-2.39239
619,201800000620,8,1645,1,1,1,1.0,48.6545,-2.37142
620,201800000621,8,2330,3,1,1,1.0,48.61076,-2.28579
621,201800000622,8,1410,1,1,2,1.0,48.59542,-2.27448
622,201800000623,10,910,1,1,3,7.0,48.58574,-2.2386
623,201800000624,9,1930,2,1,4,1.0,48.51298,-2.45005
624,201800000625,10,1730,2,2,3,1.0,48.62783,-2.36235
625,201800000626,1,1905,5,2,6,1.0,48.56071,-3.14838
626,201800000627,2,1230,1,1,1,1.0,48.56561,-3.18943
627,201800000628,2,855,1,1,1,1.0,48.56458,-3.10261
628,201800000629,4,700,3,1,1,5.0,48.58149,-3.17496
629,201800000630,5,1600,1,2,3,1.0,48.56159,-3.16208
630,201800000631,6,1130,1,2,1,1.0,48.56164,-3.14887
631,201800000632,8,500,3,1,1,1.0,48.56641,-3.20332
632,201800000633,9,315,3,1,6,1.0,48.5913,-3.17536
633,201800000634,10,630,3,2,6,1.0,48.56879,-3.15877
634,201800000635,10,215,4,1,6,6.0,48.56593,-3.20612
635,201800000636,10,550,3,1,1,1.0,48.60495,-3.17827
636,201800000637,11,1830,4,2,9,1.0,48.56046,-3.14883
637,201800000638,11,910,1,1,1,1.0,48.55322,-3.12336
638,201800000639,6,505,5,2,1,1.0,48.77087,-3.58359
639,201800000640,7,310,3,2,1,1.0,48.79021,-3.55224
640,201800000641,8,1225,1,1,4,2.0,48.78215,-3.49045
641,201800000642,8,2230,3,1,1,2.0,48.79251,-3.55231
642,201800000643,8,800,1,1,1,1.0,48.78643,-3.54094
643,201800000644,1,2330,5,2,1,2.0,48.37314,-4.57879
644,201800000645,3,1130,1,2,1,1.0,48.09563,-4.34364
645,201800000646,3,1800,1,2,1,1.0,48.0838,-4.29591
646,201800000647,6,134,3,1,1,1.0,48.03418,-4.24234
647,201800000648,7,1345,1,1,1,1.0,48.066,-4.20096
648,201800000649,7,1440,1,2,1,1.0,48.08982,-4.32553
649,201800000650,4,1615,1,2,1,1.0,47.88657,-4.02914
650,201800000651,5,1840,1,2,2,7.0,47.89419,-4.00455
651,201800000652,7,2030,1,1,1,1.0,47.87546,-3.99751
652,201800000653,8,1217,1,1,1,7.0,47.9767,-4.00566
653,201800000654,1,1810,2,1,1,1.0,48.46811,-4.25518
654,201800000655,2,1950,5,2,6,1.0,48.44743,-4.2622
655,201800000656,3,1150,1,2,1,1.0,48.45018,-4.24984
656,201800000657,4,815,2,1,1,1.0,48.48821,-4.16424
657,201800000658,4,855,1,1,1,1.0,48.46408,-4.22852
658,201800000659,5,1715,1,1,6,1.0,48.4475,-4.26263
659,201800000660,6,1628,1,2,1,1.0,48.45582,-4.25084
660,201800000661,7,2230,3,1,2,1.0,48.46408,-4.22852
661,201800000662,9,1205,1,2,1,1.0,48.44832,-4.26907
662,201800000663,9,1400,1,1,3,1.0,48.42386,-4.10821
663,201800000664,11,740,5,2,1,1.0,48.44561,-4.27211
664,201800000665,11,1830,3,2,1,2.0,48.44959,-4.24619
665,201800000666,12,830,2,1,1,1.0,48.42022,-4.25693
666,201800000667,2,2330,3,2,3,3.0,48.59091,-4.34894
667,201800000668,3,1115,1,1,1,1.0,48.49367,-4.29487
668,201800000669,3,1800,1,1,1,1.0,48.60681,-4.33614
669,201800000670,3,1715,1,1,1,1.0,48.49208,-4.29443
670,201800000671,7,1610,1,2,3,1.0,48.573,-4.32042
671,201800000672,9,1430,1,1,1,1.0,48.57666,-4.27696
672,201800000673,11,1530,1,2,1,1.0,48.53562,-4.31137
673,201800000674,12,2240,3,1,2,3.0,48.58889,-4.28734
674,201800000675,1,730,2,2,3,1.0,48.23191,-4.50663
675,201800000676,1,1520,1,1,1,3.0,48.25918,-4.55796
676,201800000677,2,615,3,1,1,1.0,48.25512,-4.37601
677,201800000678,5,1600,1,1,3,1.0,48.22315,-4.28245
678,201800000679,8,805,1,1,1,1.0,48.2587,-4.36235
679,201800000680,8,1845,1,2,6,1.0,48.26144,-4.49282
680,201800000681,12,1650,1,1,3,2.0,48.23899,-4.36556
681,201800000682,1,1930,4,2,1,2.0,47.70379,-2.95371
682,201800000683,3,1035,1,2,1,7.0,47.67088,-2.9924
683,201800000684,4,1600,1,2,6,1.0,47.67546,-2.99424
684,201800000685,4,1620,1,2,3,1.0,47.67855,-2.96186
685,201800000686,5,1255,1,1,1,1.0,47.68042,-2.94101
686,201800000687,6,1715,1,2,6,1.0,47.66703,-2.96445
687,201800000688,7,1115,1,2,1,1.0,47.66552,-2.96731
688,201800000689,8,720,2,2,1,1.0,47.66734,-2.97104
689,201800000690,8,1400,1,2,6,1.0,47.61311,-3.01129
690,201800000691,8,1035,1,2,1,1.0,47.72077,-2.99615
691,201800000692,8,1440,1,1,1,1.0,47.6928,-2.89172
692,201800000693,9,1735,1,2,1,1.0,47.69969,-2.90935
693,201800000694,9,715,2,2,6,1.0,47.67546,-2.99424
694,201800000695,9,730,2,2,1,5.0,47.68464,-2.99875
695,201800000696,10,1100,1,2,6,1.0,47.66398,-3.00644
696,201800000697,12,515,3,1,1,1.0,47.65372,-2.99038
697,201800000698,2,600,3,1,1,1.0,47.32534,-3.17288
698,201800000699,6,325,3,1,1,1.0,47.33201,-3.1648
699,201800000700,7,1440,1,2,2,1.0,47.34757,-3.16026
700,201800000701,8,1231,1,1,3,1.0,47.3405,-3.17433
701,201800000702,10,800,3,1,1,5.0,47.35184,-3.17184
702,201800000703,11,1500,1,1,1,1.0,47.35504,-3.19609
703,201800000704,6,1200,1,2,6,1.0,47.64371,-3.44827
704,201800000705,1,1845,3,1,1,5.0,49.0978,-0.31142
705,201800000706,5,1230,1,1,1,1.0,49.04218,-0.27765
706,201800000707,6,1945,1,1,1,1.0,49.07919,-0.30087
707,201800000708,10,1440,1,1,1,1.0,48.93272,-0.20825
708,201800000709,1,1800,5,2,1,8.0,49.295,-0.3791
709,201800000710,1,2000,5,2,5,5.0,49.2925,-0.37914
710,201800000711,2,1930,3,1,1,1.0,49.2805,-0.3677
711,201800000712,3,2000,3,1,1,1.0,49.2718,-0.41358
712,201800000713,3,615,2,1,1,1.0,49.2462,-0.40124
713,201800000714,4,1430,1,1,1,1.0,49.28061,-0.36686
714,201800000715,4,830,1,2,6,1.0,49.29959,-0.38097
715,201800000716,5,2030,1,1,1,1.0,49.28552,-0.41642
716,201800000717,7,400,3,1,1,1.0,49.32998,-0.40359
717,201800000718,9,820,1,1,3,1.0,49.30397,-0.42932
718,201800000719,1,2005,5,2,1,1.0,,
719,201800000720,1,1054,1,1,4,2.0,49.2457,-0.28375
720,201800000721,4,1930,1,2,3,1.0,49.22328,-0.30811
721,201800000722,4,945,1,2,3,1.0,49.27865,-0.25948
722,201800000723,7,1510,1,1,1,1.0,49.24487,-0.35068
723,201800000724,9,2010,3,1,1,1.0,49.24291,-0.28919
724,201800000725,10,300,5,2,1,1.0,49.28628,-0.2499
725,201800000726,3,2045,3,1,1,1.0,49.2334,-0.22128
726,201800000727,3,1850,1,1,1,1.0,49.2597,-0.23649
727,201800000728,4,1120,1,1,2,1.0,49.20867,-0.27828
728,201800000729,6,1810,1,2,3,1.0,49.25174,-0.16252
729,201800000730,6,2130,1,2,1,1.0,49.16495,-0.18105
730,201800000731,8,1505,1,1,3,1.0,49.28475,-0.17797
731,201800000732,9,840,1,2,1,1.0,49.22627,-0.15663
732,201800000733,9,930,1,1,2,1.0,49.2285,-0.2442
733,201800000734,10,2350,3,1,1,1.0,49.25035,-0.17053
734,201800000735,12,1320,1,1,2,1.0,49.24976,-0.18871
735,201800000736,1,1835,5,2,1,2.0,49.2797,-0.7088
736,201800000737,2,1010,1,2,1,7.0,,
737,201800000738,4,655,2,1,1,5.0,49.24001,-0.74583
738,201800000739,6,1200,1,2,2,1.0,49.27651,-0.71866
739,201800000740,8,1515,1,1,1,1.0,49.2955,-0.73652
740,201800000741,8,1300,1,1,1,1.0,49.27467,-0.78621
741,201800000742,8,1410,1,2,2,1.0,49.28465,-0.69573
742,201800000743,10,1818,1,2,1,1.0,49.27586,-0.70837
743,201800000744,11,1400,1,2,2,1.0,49.27642,-0.70559
744,201800000745,11,1555,1,2,1,1.0,49.28382,-0.70801
745,201800000746,12,2100,3,1,1,1.0,49.32057,-0.72157
746,201800000747,12,1800,5,2,3,8.0,49.28185,-0.70189
747,201800000748,12,1925,3,1,2,8.0,49.29891,-0.68619
748,201800000749,1,400,5,2,2,1.0,48.8956,-0.19766
749,201800000750,4,1130,1,1,1,1.0,48.94385,-0.29982
750,201800000751,5,1405,1,1,1,1.0,48.93408,-0.16094
751,201800000752,6,1700,1,1,2,3.0,48.83885,-0.15221
752,201800000753,6,240,3,1,1,1.0,48.90734,-0.15916
753,201800000754,7,1850,1,1,1,1.0,49.01743,-0.10396
754,201800000755,8,2300,5,2,1,1.0,48.89434,-0.19684
755,201800000756,8,840,1,2,1,1.0,48.90051,-0.20275
756,201800000757,9,1850,1,2,2,1.0,48.89464,-0.19948
757,201800000758,9,2000,1,2,1,1.0,48.89005,-0.19145
758,201800000759,10,1350,1,1,1,1.0,48.91269,-0.02301
759,201800000760,11,1915,3,1,1,2.0,48.94381,-0.28987
760,201800000761,12,1130,1,1,1,9.0,49.01527,-0.11823
761,201800000762,12,2300,3,1,1,3.0,48.87983,-0.2094
762,201800000763,2,1230,1,2,3,1.0,48.8513,-0.87127
763,201800000764,3,1104,1,2,3,1.0,48.8282,-0.88788
764,201800000765,3,815,1,1,1,1.0,48.7852,-0.78611
765,201800000766,4,1700,1,1,1,1.0,48.83731,-0.84491
766,201800000767,5,830,1,1,1,1.0,48.825,-0.84852
767,201800000768,5,815,1,1,1,1.0,48.86107,-1.08683
768,201800000769,5,1345,1,1,1,1.0,48.81807,-0.83609
769,201800000770,5,1430,1,1,3,1.0,48.87432,-0.87524
770,201800000771,5,1420,1,2,1,1.0,48.83828,-0.88859
771,201800000772,7,1730,1,1,1,1.0,48.82079,-0.84215
772,201800000773,9,530,3,1,1,1.0,48.8312,-0.91165
773,201800000774,12,2110,3,1,2,2.0,48.90178,-0.99839
774,201800000775,12,1815,5,2,1,2.0,48.85422,-0.8794
775,201800000776,12,1655,2,2,1,2.0,48.85766,-0.87857
776,201800000777,4,2145,5,2,1,2.0,49.30721,-1.25275
777,201800000778,4,1315,1,1,1,1.0,49.23985,-1.26364
778,201800000779,5,1405,1,1,3,1.0,49.27558,-1.27912
779,201800000780,11,1735,5,2,1,3.0,49.3118,-1.2485
780,201800000781,11,2115,3,1,1,1.0,49.30442,-1.14889
781,201800000782,1,100,5,2,1,1.0,49.03833,-0.97559
782,201800000783,5,1935,1,1,9,1.0,49.07985,-1.0306
783,201800000784,8,320,3,2,1,1.0,49.05976,-1.0575
784,201800000785,10,1320,1,2,6,1.0,49.05735,-1.03169
785,201800000786,1,750,5,2,1,1.0,48.6752,-1.35467
786,201800000787,4,2250,3,1,1,1.0,48.68207,-1.41002
787,201800000788,5,1345,1,1,1,1.0,48.70684,-1.43199
788,201800000789,6,750,1,1,1,3.0,48.68114,-1.41047
789,201800000790,6,100,3,2,1,5.0,48.68855,-1.36058
790,201800000791,7,1100,1,2,6,1.0,48.68456,-1.36421
791,201800000792,8,1040,1,2,3,2.0,,
792,201800000793,8,1615,1,1,1,2.0,48.62505,-1.34514
793,201800000794,9,750,2,2,1,2.0,48.73056,-1.30738
794,201800000795,9,1910,1,1,1,1.0,48.67195,-1.41182
795,201800000796,10,1040,1,2,9,1.0,48.68579,-1.35587
796,201800000797,11,1740,5,1,3,1.0,48.62292,-1.34789
797,201800000798,3,1815,1,1,1,1.0,49.61083,-1.71216
798,201800000799,3,1830,1,1,1,1.0,49.62153,-1.80411
799,201800000800,3,1250,1,1,1,2.0,49.67603,-1.91885
800,201800000801,4,600,3,1,1,1.0,49.5607,-1.74117
801,201800000802,4,1345,1,1,6,1.0,49.60391,-1.66384
802,201800000803,5,830,1,1,2,1.0,49.61884,-1.67007
803,201800000804,5,1000,1,1,9,1.0,49.62288,-1.82814
804,201800000805,8,1740,1,1,1,1.0,49.61624,-1.7477
805,201800000806,9,2315,3,2,1,1.0,49.67497,-1.79536
806,201800000807,10,1745,1,1,1,1.0,49.58754,-1.60594
807,201800000808,10,2100,5,1,6,1.0,49.68437,-1.9063
808,201800000809,10,1205,1,1,1,8.0,49.63934,-1.75045
809,201800000810,11,1230,1,1,1,1.0,49.61744,-1.67712
810,201800000811,11,1212,1,1,1,3.0,49.67921,-1.77073
811,201800000812,1,1645,1,2,1,1.0,46.20415,5.24072
812,201800000813,2,1340,1,2,4,2.0,46.20372,5.21863
813,201800000814,2,855,1,2,1,1.0,46.17436,5.19899
814,201800000815,2,1305,1,2,5,1.0,46.20785,5.2358
815,201800000816,3,1700,1,2,1,7.0,46.20978,5.22114
816,201800000817,3,2140,3,1,1,2.0,46.19,5.17
817,201800000818,3,1020,1,2,2,1.0,46.20957,5.22747
818,201800000819,3,1335,1,2,1,1.0,46.20519,5.23452
819,201800000820,3,1420,1,1,1,1.0,46.22341,5.23595
820,201800000821,4,1530,1,2,1,1.0,46.20036,5.19499
821,201800000822,4,1210,1,2,1,1.0,46.20017,5.25374
822,201800000823,4,1100,1,1,3,1.0,46.22981,5.22976
823,201800000824,5,845,1,1,1,1.0,46.0,5.0
824,201800000825,5,1355,1,2,3,1.0,46.19974,5.24504
825,201800000826,5,1815,1,1,3,1.0,46.0,5.23026
826,201800000827,5,820,1,2,1,7.0,46.19568,5.2176
827,201800000828,5,1735,1,2,1,1.0,46.20007,5.19156
828,201800000829,6,1920,1,2,2,1.0,46.19558,5.22294
829,201800000830,6,1057,1,2,2,1.0,46.19573,5.23719
830,201800000831,6,1710,1,2,3,1.0,46.2037,5.21876
831,201800000832,6,1955,1,1,2,1.0,46.23919,5.26977
832,201800000833,7,39,5,2,9,1.0,46.17,5.198
833,201800000834,7,1600,1,1,1,1.0,46.17852,5.22125
834,201800000835,7,1155,1,1,2,1.0,46.16488,5.22071
835,201800000836,8,1501,1,1,1,2.0,46.2311,5.22974
836,201800000837,8,2210,5,2,2,1.0,46.20968,5.22747
837,201800000838,8,1245,1,2,4,1.0,46.19528,5.21504
838,201800000839,8,2055,5,2,5,1.0,46.20358,5.24248
839,201800000840,9,1105,1,2,1,1.0,46.21438,5.22736
840,201800000841,9,805,1,2,1,1.0,46.19829,5.2174
841,201800000842,9,1035,1,2,9,1.0,46.20115,5.23233
842,201800000843,9,1640,1,2,1,1.0,46.19249,5.2127
843,201800000844,9,1030,1,2,9,1.0,46.2022,5.246
844,201800000845,10,1205,1,2,1,2.0,46.23578,5.22851
845,201800000846,10,1715,1,2,3,2.0,46.20096,5.2326
846,201800000847,10,450,5,2,9,4.0,46.2207,5.249
847,201800000848,10,1445,1,2,1,2.0,46.20253,5.21757
848,201800000849,11,840,2,1,3,5.0,46.19,5.196
849,201800000850,11,1540,1,2,1,1.0,46.2025,5.21642
850,201800000851,11,1900,5,2,1,3.0,45.224,5.233
851,201800000852,11,1810,5,2,1,1.0,46.21097,5.22747
852,201800000853,11,2050,5,2,2,1.0,46.20358,5.24254
853,201800000854,12,2055,5,1,2,2.0,46.16483,5.22068
854,201800000855,1,1310,1,2,7,1.0,48.56858,-0.15275
855,201800000856,2,1300,1,1,1,1.0,48.53789,0.05659
856,201800000857,6,1215,1,1,3,1.0,48.47319,-0.13074
857,201800000858,7,2330,3,1,1,1.0,48.44328,-0.04673
858,201800000859,8,1115,1,2,1,1.0,48.41606,-0.02783
859,201800000860,8,45,4,2,1,1.0,48.54714,-0.13718
860,201800000861,9,800,1,2,2,1.0,48.45431,0.03855
861,201800000862,10,700,3,1,1,5.0,48.58531,-0.26589
862,201800000863,1,1610,1,2,1,1.0,47.2701,-1.47893
863,201800000864,2,745,2,2,6,1.0,47.26468,-1.44397
864,201800000865,3,843,1,2,6,1.0,47.25743,-1.47375
865,201800000866,5,1250,1,2,6,1.0,47.26236,-1.44662
866,201800000867,5,820,1,2,1,1.0,47.27979,-1.43331
867,201800000868,6,630,5,2,1,1.0,47.26093,-1.44843
868,201800000869,6,1410,1,2,1,1.0,47.27555,-1.43996
869,201800000870,4,1130,1,2,1,1.0,47.27277,-1.48936
