Num_Acc,catv,obs,obsm,manv
201800007277,07,00,2,23
201800007277,07,00,2,12
201800007277,07,00,2,23
201800007278,07,00,2,21
201800007278,10,00,2,12
201800007279,07,00,2,21
201800007279,17,00,2,01
201800007280,30,00,6,01
201800007280,07,00,2,19
201800007281,07,00,2,04
201800007281,01,00,2,09
201800007282,07,00,1,01
201800007283,07,00,2,01
201800007283,07,00,2,19
201800007284,07,00,2,00
201800007284,01,00,2,00
201800007285,07,05,0,01
201800007286,07,00,2,17
201800007286,07,00,2,01
201800007287,07,00,1,01
201800007288,07,00,9,02
201800007288,01,00,2,02
201800007289,07,00,2,02
201800007289,07,00,2,02
201800007290,31,00,2,02
201800007290,07,00,9,02
201800007291,07,02,0,01
201800007292,30,14,0,17
201800007293,07,09,2,01
201800007293,07,00,2,02
201800007294,07,00,2,15
201800007294,07,00,2,01
201800007295,07,00,1,02
201800007296,01,00,0,01
201800007297,07,03,0,01
201800007298,07,01,1,01
201800007299,30,00,0,00
201800007300,32,00,1,00
201800007301,14,00,2,17
201800007301,01,00,2,01
201800007302,07,00,1,01
201800007303,07,00,1,09
201800007304,07,08,0,21
201800007305,30,14,0,00
201800007306,07,00,2,01
201800007306,07,00,2,15
201800007307,07,00,2,09
201800007307,07,00,2,09
201800007308,07,00,1,01
201800007309,07,00,2,16
201800007309,07,00,2,01
201800007310,07,00,2,09
201800007310,02,00,2,01
201800007311,07,00,2,09
201800007311,07,00,2,09
201800007312,07,01,2,19
201800007312,02,00,2,01
201800007312,07,00,2,00
201800007313,07,00,2,01
201800007313,07,00,2,15
201800007313,07,00,2,01
201800007314,07,04,0,01
201800007315,32,00,1,17
201800007316,07,00,2,01
201800007316,01,00,2,09
201800007317,30,00,2,01
201800007317,07,00,2,15
201800007318,07,00,2,23
201800007318,07,00,2,01
201800007319,07,00,2,02
201800007319,07,00,2,02
201800007320,07,00,2,24
201800007320,07,01,0,01
201800007321,01,06,0,13
201800007322,07,00,2,01
201800007322,07,00,2,13
201800007323,14,15,0,13
201800007324,01,00,2,02
201800007324,07,00,2,02
201800007325,07,00,2,01
201800007325,07,00,2,01
201800007326,10,00,1,11
201800007327,01,00,2,19
201800007327,07,00,6,00
201800007328,37,00,2,15
201800007328,07,00,2,01
201800007329,07,00,2,20
201800007329,33,00,2,21
201800007330,07,00,2,16
201800007330,01,00,2,01
201800007331,07,00,2,05
201800007331,07,00,2,01
201800007332,07,00,2,13
201800007332,07,00,2,02
201800007332,07,00,2,15
201800007332,10,00,2,02
201800007333,02,00,2,01
201800007333,07,00,2,19
201800007334,07,00,1,01
201800007335,07,06,0,14
201800007336,32,00,0,00
201800007337,07,00,1,01
201800007338,07,00,2,16
201800007338,01,00,2,02
201800007339,07,00,2,01
201800007339,01,00,2,09
201800007340,99,00,2,19
201800007340,07,00,2,01
201800007341,07,00,2,00
201800007341,07,00,2,23
201800007342,07,00,1,15
201800007343,07,00,0,21
201800007343,33,00,2,21
201800007344,10,00,1,04
201800007345,01,00,2,01
201800007345,07,00,2,01
201800007346,07,00,1,16
201800007347,07,00,1,23
201800007348,07,00,1,00
201800007349,07,00,6,01
201800007349,99,00,2,19
201800007350,99,00,1,00
201800007351,07,00,1,21
201800007352,01,00,2,01
201800007352,07,00,2,01
201800007353,07,00,2,13
201800007353,07,02,1,13
201800007354,31,00,0,21
201800007355,07,00,2,15
201800007355,07,00,2,01
201800007356,07,00,2,23
201800007356,07,01,0,01
201800007357,32,08,0,14
201800007358,07,00,2,15
201800007358,07,00,2,01
201800007359,07,00,2,00
201800007359,07,00,2,01
201800007360,99,00,2,13
201800007360,07,00,2,21
201800007360,07,01,2,00
201800007361,07,00,2,00
201800007361,01,00,2,00
201800007362,07,00,2,01
201800007362,07,00,2,01
201800007363,07,00,2,23
201800007363,07,00,2,16
201800007364,07,00,2,09
201800007364,01,00,2,00
201800007365,30,00,2,11
201800007365,07,00,2,01
201800007366,99,01,0,00
201800007366,99,01,0,00
201800007367,07,04,0,17
201800007368,07,00,1,15
201800007369,07,00,2,00
201800007369,01,00,2,19
201800007370,07,00,2,16
201800007370,01,00,2,19
201800007371,07,00,2,01
201800007371,07,00,1,00
201800007372,07,00,2,20
201800007372,01,00,2,21
201800007373,07,00,2,13
201800007373,01,00,2,01
201800007374,01,00,2,00
201800007374,07,00,2,22
201800007375,07,00,1,00
201800007376,30,06,0,13
201800007377,07,00,2,01
201800007377,07,15,2,01
201800007378,07,00,2,02
201800007378,30,00,2,08
201800007379,07,00,2,15
201800007379,07,00,2,01
201800007380,07,06,0,09
201800007381,02,00,2,01
201800007381,07,00,2,00
201800007382,07,00,2,16
201800007382,01,00,2,01
201800007383,10,00,2,01
201800007383,14,15,2,01
201800007384,07,00,2,09
201800007384,07,00,2,01
201800007385,07,00,2,01
201800007385,07,00,2,01
201800007386,07,00,1,15
201800007387,07,00,2,15
201800007387,02,00,2,01
201800007388,07,00,2,01
201800007388,32,00,2,02
201800007389,07,00,2,01
201800007389,07,00,2,01
201800007389,07,00,2,01
201800007389,07,00,2,00
201800007389,07,00,2,01
201800007389,07,00,2,01
201800007390,07,00,2,23
201800007390,01,00,6,01
201800007391,07,00,2,02
201800007391,33,00,2,02
201800007392,30,12,0,01
201800007393,07,00,2,16
201800007393,01,00,2,01
201800007394,07,00,2,09
201800007394,01,00,2,01
201800007395,07,00,2,13
201800007395,33,00,2,01
201800007396,07,00,2,00
201800007396,02,00,2,01
201800007397,07,00,2,02
201800007397,07,00,6,02
201800007398,07,00,2,15
201800007398,07,00,2,01
201800007399,07,00,2,16
201800007399,01,00,2,16
201800007400,07,00,2,15
201800007400,07,00,2,01
201800007401,07,00,1,01
201800007402,07,00,2,04
201800007402,07,00,2,01
201800007403,01,00,0,00
201800007404,07,00,2,02
201800007404,07,00,2,02
201800007404,07,00,2,02
201800007405,14,00,1,16
201800007406,07,00,2,02
201800007406,07,00,2,02
201800007407,30,00,6,02
201800007407,07,00,2,02
201800007408,07,00,2,24
201800007408,01,01,0,02
201800007409,01,00,2,01
201800007409,07,00,2,09
201800007410,30,00,1,02
201800007411,07,03,0,13
201800007412,33,00,2,01
201800007412,07,00,2,15
201800007413,07,00,2,02
201800007413,07,00,2,02
201800007414,30,00,0,01
201800007415,07,08,0,01
201800007416,01,00,2,01
201800007416,10,00,2,19
201800007417,10,00,2,01
201800007417,02,00,2,19
201800007418,07,00,2,02
201800007418,07,00,6,02
201800007418,07,00,2,02
201800007419,07,00,1,15
201800007420,01,00,2,00
201800007420,07,00,2,00
201800007421,07,00,2,02
201800007421,07,00,2,02
201800007421,07,00,2,02
201800007422,02,00,1,01
201800007423,07,00,2,15
201800007423,07,00,2,23
201800007424,07,00,2,09
201800007424,30,00,2,01
201800007425,07,02,0,01
201800007426,34,00,2,01
201800007426,07,00,2,09
201800007427,07,00,2,09
201800007427,30,00,2,21
201800007428,07,06,0,16
201800007429,07,00,2,02
201800007429,02,00,2,02
201800007430,07,00,2,02
201800007430,07,00,2,02
201800007430,07,00,2,00
201800007431,07,00,2,15
201800007431,01,00,2,01
201800007432,10,07,2,15
201800007432,07,00,2,19
201800007433,07,00,2,00
201800007433,02,00,2,00
201800007434,30,00,0,01
201800007435,01,00,2,21
201800007436,02,00,2,16
201800007436,07,00,2,16
201800007437,30,00,2,09
201800007437,01,00,2,01
201800007438,01,00,2,00
201800007438,01,00,2,00
201800007439,10,00,1,01
201800007440,07,00,1,09
201800007441,10,00,2,00
201800007441,10,00,2,01
201800007442,01,00,2,05
201800007442,07,00,2,01
201800007443,07,00,1,19
201800007444,07,00,2,01
201800007444,17,00,2,01
201800007444,07,00,2,09
201800007445,07,00,1,15
201800007446,07,00,1,00
201800007447,07,00,2,15
201800007447,07,00,2,01
201800007448,34,00,0,00
201800007449,07,00,1,01
201800007450,07,00,1,15
201800007451,30,00,0,16
201800007452,02,00,0,15
201800007452,07,00,2,19
201800007453,07,00,6,01
201800007453,01,00,2,15
201800007454,07,00,2,02
201800007454,02,00,2,02
201800007455,07,00,2,15
201800007455,02,00,2,01
201800007456,07,00,2,13
201800007456,07,00,2,01
201800007456,07,00,2,01
201800007457,01,00,2,09
201800007457,10,00,2,09
201800007458,07,00,2,15
201800007458,34,00,2,01
201800007459,07,00,2,15
201800007459,01,00,2,01
201800007460,33,00,2,00
201800007460,07,00,2,09
201800007461,07,00,1,00
201800007462,07,00,2,02
201800007462,07,00,1,01
201800007462,07,00,2,02
201800007463,07,00,1,15
201800007464,01,00,2,01
201800007464,02,00,2,01
201800007465,07,00,2,14
201800007466,07,00,2,21
201800007467,01,00,2,01
201800007467,07,00,2,01
201800007468,07,00,2,09
201800007468,30,00,2,12
201800007469,07,00,2,02
201800007469,07,00,2,02
201800007469,07,00,2,02
201800007470,33,00,0,01
201800007471,07,02,0,02
201800007472,33,00,2,02
201800007472,07,00,2,15
201800007473,99,00,0,00
201800007474,07,00,2,09
201800007474,02,00,2,01
201800007475,30,00,0,21
201800007476,02,00,2,13
201800007476,07,00,2,15
201800007477,07,00,1,01
201800007478,07,01,0,02
201800007479,02,00,2,02
201800007479,07,00,2,16
201800007480,07,04,0,01
201800007481,01,00,2,16
201800007481,07,00,2,15
201800007482,07,08,2,19
201800007482,07,00,2,01
201800007483,07,04,0,18
201800007484,07,00,1,01
201800007485,07,04,0,14
201800007486,07,00,2,23
201800007486,07,00,2,23
201800007486,07,00,2,02
201800007487,07,00,2,01
201800007487,35,00,2,01
201800007488,07,00,2,01
201800007488,30,00,2,01
201800007489,07,00,2,15
201800007489,01,00,2,00
201800007490,07,00,2,01
201800007490,07,00,2,01
201800007491,07,00,0,01
201800007491,07,00,2,01
201800007492,07,02,0,01
201800007493,07,15,2,13
201800007493,15,00,2,01
201800007494,01,00,1,00
201800007495,02,00,0,00
201800007496,33,00,2,00
201800007496,07,00,2,15
201800007497,02,14,0,01
201800007498,31,12,0,21
201800007499,07,00,2,05
201800007499,07,00,2,15
201800007500,99,00,1,01
201800007501,01,00,2,01
201800007501,07,00,9,16
201800007502,07,00,0,22
201800007502,01,00,0,21
201800007503,01,00,2,01
201800007503,10,00,2,04
201800007504,33,00,0,00
201800007504,07,00,2,09
201800007505,07,00,2,01
201800007505,07,00,2,01
201800007506,07,00,2,01
201800007506,07,00,2,23
201800007507,33,00,2,13
201800007507,07,00,2,10
201800007508,07,00,1,01
201800007509,10,00,2,01
201800007509,30,00,2,05
201800007510,02,00,2,18
201800007510,07,00,2,16
201800007511,07,00,1,01
201800007512,07,00,2,10
201800007512,33,00,2,17
201800007513,33,00,2,01
201800007513,07,00,2,15
201800007514,07,00,0,15
201800007514,02,00,2,02
201800007515,10,00,2,09
201800007515,01,00,2,01
201800007516,07,00,2,13
201800007516,07,00,2,01
201800007517,07,00,2,13
201800007517,07,00,2,01
201800007518,07,00,1,01
201800007519,07,00,9,16
201800007519,01,00,2,23
201800007520,07,00,1,01
201800007521,10,00,1,01
201800007522,07,00,2,17
201800007522,07,00,2,01
201800007523,07,03,0,02
201800007524,33,00,0,14
201800007525,33,00,2,21
201800007526,07,00,2,01
201800007526,17,00,2,01
201800007526,15,00,2,01
201800007527,07,00,2,01
201800007527,15,00,0,02
201800007528,07,13,0,01
201800007529,31,14,0,15
201800007530,02,00,2,02
201800007530,07,00,0,01
201800007531,07,00,2,09
201800007531,02,00,2,02
201800007532,10,00,1,04
201800007533,17,00,1,01
201800007534,07,02,0,01
201800007535,07,00,2,01
201800007535,15,00,2,01
201800007536,07,00,2,01
201800007536,07,10,2,01
201800007537,07,00,2,17
201800007537,17,00,2,01
201800007537,07,03,2,17
201800007538,33,04,0,01
201800007539,37,00,0,01
201800007539,07,05,2,02
201800007540,07,13,0,13
201800007541,07,00,2,09
201800007541,07,00,2,01
201800007542,07,00,1,01
201800007543,07,00,1,01
201800007544,07,02,0,00
201800007544,13,00,2,00
201800007545,02,00,0,01
201800007546,07,00,2,01
201800007546,07,00,1,23
201800007547,07,00,2,02
201800007547,07,00,2,02
201800007547,07,00,2,01
201800007548,07,00,2,17
201800007548,07,00,0,01
201800007549,07,13,0,00
201800007550,07,13,0,02
201800007551,32,00,0,01
201800007552,07,00,0,22
201800007552,15,01,0,01
201800007553,10,03,0,14
201800007554,07,05,0,01
201800007555,07,13,0,00
201800007556,07,00,0,12
201800007556,31,00,2,03
201800007557,30,12,0,01
201800007558,07,13,0,01
201800007559,07,00,0,01
201800007559,07,00,2,01
201800007559,07,16,0,14
201800007560,07,00,2,02
201800007560,07,00,2,02
201800007560,07,00,2,17
201800007561,33,00,2,01
201800007561,07,00,2,15
201800007562,07,00,2,02
201800007562,07,03,0,02
201800007563,07,13,0,01
201800007564,07,00,2,02
201800007564,17,00,0,01
201800007565,07,15,0,01
201800007566,07,00,2,01
201800007566,07,00,2,01
201800007567,07,00,1,02
201800007568,07,03,2,23
201800007568,07,00,2,01
201800007568,07,00,2,23
201800007569,31,00,0,01
201800007570,07,00,2,02
201800007570,07,00,2,02
201800007570,07,00,2,02
201800007570,07,00,2,02
201800007571,07,00,2,01
201800007571,07,00,2,01
201800007572,07,00,2,15
201800007572,30,00,2,17
201800007573,02,00,2,02
201800007573,07,00,2,02
201800007574,07,00,2,02
201800007574,07,00,2,02
201800007575,07,00,2,02
201800007575,07,00,2,02
201800007576,07,00,2,02
201800007576,07,00,2,02
201800007576,07,00,2,02
201800007577,07,01,2,20
201800007577,02,00,2,02
201800007578,07,00,2,19
201800007578,07,00,2,01
201800007578,07,00,2,23
201800007579,07,00,0,01
201800007580,07,00,1,02
201800007581,07,00,2,01
201800007581,07,00,2,19
201800007582,33,00,2,01
201800007582,17,00,2,16
201800007583,02,00,2,19
201800007583,07,00,2,01
201800007584,02,00,2,01
201800007584,07,00,2,15
201800007585,07,00,2,02
201800007585,07,00,2,02
201800007586,07,00,2,13
201800007586,33,00,2,02
201800007587,07,01,0,14
201800007588,07,00,1,02
201800007589,07,00,0,13
201800007590,30,00,2,01
201800007590,07,00,2,13
201800007591,07,00,2,01
201800007591,07,00,2,13
201800007592,02,00,0,01
201800007593,07,00,2,11
201800007593,33,00,2,01
201800007594,07,00,0,14
201800007595,32,06,0,00
201800007596,07,00,2,02
201800007596,37,00,2,02
201800007596,07,00,2,02
201800007597,33,00,0,01
201800007598,07,02,0,14
201800007599,33,00,0,01
201800007600,32,00,0,01
201800007601,07,00,2,02
201800007601,07,00,2,02
201800007602,07,00,1,01
201800007603,33,00,0,01
201800007604,33,08,0,13
201800007605,07,00,2,01
201800007605,07,00,2,19
201800007606,07,00,2,15
201800007606,30,00,2,01
201800007607,07,00,2,09
201800007607,07,00,2,01
201800007608,07,00,1,01
201800007609,07,00,2,01
201800007609,30,00,2,01
201800007610,07,00,2,16
201800007610,33,00,2,01
201800007611,07,00,2,15
201800007611,07,00,2,01
201800007612,07,00,2,15
201800007612,07,00,2,01
201800007613,30,00,0,15
201800007614,07,00,2,01
201800007614,07,00,2,01
201800007615,07,00,2,06
201800007615,07,00,2,01
201800007615,07,00,2,01
201800007616,07,00,2,01
201800007616,07,00,2,01
201800007617,07,00,0,01
201800007618,07,00,2,01
201800007618,99,00,2,01
201800007619,10,00,2,01
201800007619,07,00,2,01
201800007620,07,00,2,13
201800007620,07,00,2,01
201800007621,01,00,2,11
201800007621,07,00,2,11
201800007622,07,00,2,00
201800007622,07,00,2,02
201800007623,01,00,2,02
201800007623,07,00,2,02
201800007624,07,00,2,19
201800007624,07,00,2,01
201800007625,07,00,2,19
201800007625,02,00,2,01
201800007626,33,00,2,01
201800007626,07,00,2,04
201800007627,10,00,2,01
201800007627,07,00,2,01
201800007628,07,00,2,10
201800007628,31,00,2,01
201800007629,02,00,2,01
201800007629,07,00,2,00
201800007630,33,00,0,21
201800007631,33,00,0,01
201800007632,37,00,0,01
201800007633,07,00,2,01
201800007633,07,00,2,01
201800007634,07,00,2,02
201800007634,10,00,2,02
201800007635,01,00,0,01
201800007636,07,00,2,00
201800007636,07,00,2,01
201800007637,30,00,0,01
201800007638,10,01,0,01
201800007638,07,00,2,00
201800007639,31,00,2,16
201800007639,07,00,2,01
201800007639,07,00,2,01
201800007640,07,00,2,01
201800007640,07,00,2,13
201800007641,07,00,0,01
201800007642,30,00,0,01
201800007643,07,00,2,02
201800007643,07,00,2,01
201800007644,07,00,0,01
201800007645,01,00,2,00
201800007645,07,00,2,17
201800007646,07,02,0,13
201800007647,07,00,2,02
201800007647,07,00,2,02
201800007647,14,00,2,02
201800007648,07,13,0,14
201800007649,02,00,2,01
201800007649,07,00,2,15
201800007650,33,00,2,17
201800007650,07,00,2,01
201800007650,07,00,6,01
201800007651,07,00,2,13
201800007651,07,00,2,01
201800007652,33,00,2,01
201800007652,01,00,2,01
201800007653,07,01,2,11
201800007653,33,00,2,00
201800007654,02,00,2,01
201800007655,07,00,0,16
201800007656,07,00,2,01
201800007656,07,00,2,13
201800007657,07,03,0,01
201800007658,07,00,2,01
201800007658,07,00,2,02
201800007658,07,00,2,01
201800007659,33,00,0,01
201800007660,07,00,2,02
201800007660,33,00,2,02
201800007661,10,00,1,01
201800007662,07,00,2,01
201800007662,07,00,2,01
201800007663,07,00,2,01
201800007663,07,00,2,01
201800007664,07,13,0,13
201800007665,07,00,2,01
201800007665,30,00,2,01
201800007666,07,00,2,01
201800007666,07,00,2,00
201800007666,07,00,2,19
201800007667,07,00,2,02
201800007667,07,00,2,02
201800007668,30,00,0,01
201800007669,01,01,0,02
201800007669,07,00,2,23
201800007670,07,00,2,19
201800007670,07,00,2,01
201800007671,31,03,0,13
201800007672,10,00,2,13
201800007672,07,00,2,01
201800007673,07,00,2,19
201800007673,07,00,2,01
201800007674,07,00,2,01
201800007674,07,00,2,01
201800007674,07,00,2,01
201800007675,21,00,0,16
201800007676,07,00,2,02
201800007676,02,00,2,01
201800007677,33,00,1,01
201800007678,07,00,1,01
201800007679,07,00,2,00
201800007679,07,01,2,20
201800007679,07,00,2,01
201800007680,07,00,2,02
201800007680,07,00,2,01
201800007681,07,00,2,13
201800007681,02,00,2,01
201800007682,07,00,2,02
201800007682,07,00,2,01
201800007683,07,01,2,01
201800007683,07,00,2,01
201800007683,03,00,2,01
201800007683,07,00,2,24
201800007684,07,12,0,06
201800007685,07,00,1,01
201800007686,07,00,2,02
201800007686,07,00,2,01
201800007687,07,00,2,01
201800007687,07,00,2,19
201800007688,07,00,2,01
201800007688,07,00,2,01
201800007688,07,00,2,02
201800007688,07,00,2,02
201800007689,07,00,1,01
201800007690,30,00,0,01
201800007691,02,00,2,00
201800007691,07,00,2,09
201800007692,30,00,1,01
201800007693,07,02,0,01
201800007694,07,00,2,01
201800007694,07,00,2,01
201800007694,07,00,2,01
201800007695,07,00,2,02
201800007695,07,00,2,02
201800007696,07,00,1,01
201800007697,07,00,0,01
201800007698,07,00,0,01
201800007699,07,00,2,02
201800007699,99,00,2,01
201800007700,07,00,1,04
201800007701,07,01,1,01
201800007702,02,00,0,01
201800007703,07,00,1,01
201800007704,07,02,0,14
201800007705,07,00,2,15
201800007705,33,00,2,01
201800007706,07,00,2,02
201800007706,07,00,2,02
201800007706,07,03,2,02
201800007706,17,00,2,02
201800007706,07,00,2,02
201800007707,07,04,0,21
201800007708,07,00,2,01
201800007708,15,00,0,01
201800007709,07,02,0,01
201800007710,15,00,2,01
201800007710,15,00,2,01
201800007711,07,04,0,01
201800007712,37,00,2,08
201800007712,07,00,2,19
201800007713,13,00,2,01
201800007713,07,03,2,00
201800007713,07,03,2,00
201800007714,17,00,0,01
201800007715,07,00,2,02
201800007715,07,04,0,01
201800007716,07,01,0,01
201800007717,15,00,0,02
201800007717,33,00,2,02
201800007718,17,00,0,02
201800007718,07,00,2,02
201800007719,14,00,2,20
201800007719,33,13,2,01
201800007720,13,00,1,01
201800007721,17,14,2,01
201800007721,07,00,0,23
201800007722,10,16,0,01
201800007723,17,15,0,00
201800007724,10,00,2,02
201800007724,15,00,2,02
201800007725,07,03,0,01
201800007726,07,00,0,12
201800007727,07,13,0,13
201800007728,07,00,0,01
201800007729,99,00,2,01
201800007729,07,03,2,01
201800007730,01,00,2,02
201800007730,07,00,2,02
201800007731,07,00,2,12
201800007731,07,00,2,01
201800007732,07,00,2,02
201800007732,07,00,2,02
201800007733,07,00,2,02
201800007733,07,00,2,02
201800007734,33,00,2,02
201800007734,07,00,2,02
201800007735,02,00,2,02
201800007735,07,00,2,10
201800007736,07,00,1,00
201800007737,07,00,1,02
201800007738,07,04,0,00
201800007739,33,00,2,02
201800007739,07,00,2,02
201800007740,07,00,9,02
201800007740,01,00,2,02
201800007741,07,00,1,02
201800007742,07,00,2,01
201800007742,30,00,2,16
201800007743,07,00,2,13
201800007743,07,00,2,01
201800007744,10,00,2,02
201800007744,10,00,2,23
