Num_Acc,grav
201800044463,4
201800044463,1
201800044464,1
201800044464,1
201800044464,1
201800044464,4
201800044465,1
201800044465,4
201800044465,1
201800044466,4
201800044466,4
201800044467,4
201800044467,4
201800044467,4
201800044468,1
201800044468,4
201800044469,4
201800044469,1
201800044470,1
201800044470,1
201800044470,4
201800044470,4
201800044471,1
201800044471,4
201800044472,4
201800044473,4
201800044474,1
201800044474,4
201800044475,1
201800044475,4
201800044475,4
201800044475,4
201800044475,4
201800044475,4
201800044475,1
201800044476,4
201800044477,4
201800044477,1
201800044478,4
201800044478,4
201800044479,4
201800044479,4
201800044479,4
201800044479,4
201800044479,4
201800044479,1
201800044479,1
201800044480,1
201800044480,1
201800044480,4
201800044480,1
201800044480,1
201800044480,1
201800044480,1
201800044481,1
201800044481,4
201800044481,4
201800044482,4
201800044483,1
201800044483,1
201800044483,4
201800044484,4
201800044485,1
201800044485,4
201800044485,3
201800044485,1
201800044486,4
201800044487,4
201800044487,1
201800044488,4
201800044488,2
201800044489,4
201800044490,1
201800044490,4
201800044491,4
201800044492,4
201800044492,1
201800044492,1
201800044493,1
201800044493,4
201800044493,1
201800044494,4
201800044494,1
201800044495,4
201800044495,1
201800044496,1
201800044496,4
201800044497,4
201800044498,1
201800044498,4
201800044499,4
201800044499,1
201800044500,4
201800044501,4
201800044502,1
201800044502,1
201800044502,4
201800044503,4
201800044504,4
201800044505,1
201800044505,4
201800044505,1
201800044506,4
201800044506,4
201800044506,1
201800044506,4
201800044507,1
201800044507,1
201800044507,1
201800044507,4
201800044507,4
201800044508,4
201800044509,4
201800044509,4
201800044510,1
201800044510,4
201800044510,4
201800044511,4
201800044512,4
201800044512,1
201800044513,1
201800044513,4
201800044514,4
201800044514,4
201800044515,1
201800044515,1
201800044515,4
201800044516,4
201800044517,4
201800044517,1
201800044518,4
201800044518,1
201800044519,4
201800044519,4
201800044520,4
201800044520,4
201800044520,1
201800044521,1
201800044521,4
201800044521,4
201800044522,4
201800044522,4
201800044522,4
201800044522,1
201800044522,4
201800044522,4
201800044523,4
201800044523,1
201800044524,4
201800044525,1
201800044525,4
201800044525,4
201800044526,1
201800044526,4
201800044526,1
201800044527,4
201800044528,1
201800044528,4
201800044528,1
201800044528,4
201800044529,4
201800044529,1
201800044529,1
201800044529,1
201800044530,1
201800044530,4
201800044530,4
201800044531,3
201800044531,1
201800044532,4
201800044533,4
201800044534,1
201800044534,4
201800044534,4
201800044535,4
201800044535,1
201800044535,1
201800044536,4
201800044536,1
201800044537,3
201800044537,1
201800044538,4
201800044539,4
201800044539,4
201800044539,4
201800044540,3
201800044541,1
201800044541,4
201800044542,4
201800044543,4
201800044543,4
201800044544,4
201800044545,4
201800044545,1
201800044546,4
201800044546,1
201800044546,1
201800044547,4
201800044547,1
201800044547,1
201800044548,4
201800044548,1
201800044548,1
201800044549,1
201800044549,4
201800044549,1
201800044549,1
201800044549,4
201800044549,1
201800044549,4
201800044550,4
201800044551,1
201800044551,4
201800044552,4
201800044553,1
201800044553,4
201800044554,1
201800044554,4
201800044555,4
201800044555,4
201800044555,4
201800044555,4
201800044555,4
201800044555,1
201800044556,2
201800044557,1
201800044557,4
201800044558,1
201800044558,4
201800044558,4
201800044559,1
201800044559,4
201800044559,1
201800044560,1
201800044560,4
201800044560,1
201800044561,4
201800044562,4
201800044562,4
201800044562,1
201800044562,4
201800044563,4
201800044563,1
201800044564,4
201800044565,4
201800044565,1
201800044566,4
201800044566,1
201800044567,4
201800044567,1
201800044568,4
201800044569,4
201800044570,4
201800044571,1
201800044571,4
201800044572,4
201800044573,4
201800044574,4
201800044575,4
201800044576,4
201800044577,1
201800044577,4
201800044578,1
201800044578,4
201800044579,1
201800044579,4
201800044579,1
201800044580,1
201800044580,4
201800044580,1
201800044581,1
201800044581,3
201800044581,1
201800044581,1
201800044582,4
201800044583,4
201800044583,1
201800044584,1
201800044584,4
201800044584,1
201800044585,1
201800044585,1
201800044585,4
201800044586,4
201800044587,4
201800044588,1
201800044588,4
201800044589,4
201800044590,4
201800044590,4
201800044591,4
201800044591,1
201800044592,1
201800044592,1
201800044592,4
201800044593,4
201800044593,4
201800044593,4
201800044593,1
201800044593,4
201800044593,4
201800044594,1
201800044594,4
201800044594,1
201800044594,4
201800044594,4
201800044594,4
201800044594,1
201800044595,4
201800044596,4
201800044597,4
201800044598,4
201800044598,4
201800044599,4
201800044600,1
201800044600,4
201800044600,4
201800044600,1
201800044601,1
201800044601,4
201800044601,4
201800044601,4
201800044601,1
201800044602,4
201800044602,1
201800044603,4
201800044604,1
201800044604,4
201800044604,4
201800044604,4
201800044605,4
201800044606,1
201800044606,1
201800044606,4
201800044607,4
201800044607,4
201800044607,1
201800044607,1
201800044607,1
201800044608,1
201800044608,1
201800044608,4
201800044609,4
201800044609,1
201800044610,4
201800044611,4
201800044611,1
201800044612,4
201800044612,1
201800044613,1
201800044613,4
201800044613,1
201800044614,4
201800044614,1
201800044614,1
201800044615,4
201800044615,4
201800044615,1
201800044616,4
201800044617,4
201800044618,1
201800044618,1
201800044618,4
201800044618,1
201800044618,1
201800044619,4
201800044619,4
201800044619,4
201800044620,1
201800044620,3
201800044621,1
201800044621,1
201800044621,4
201800044621,4
201800044622,4
201800044623,1
201800044623,4
201800044624,1
201800044624,4
201800044625,1
201800044625,4
201800044626,4
201800044626,4
201800044626,1
201800044627,1
201800044627,4
201800044628,4
201800044628,1
201800044629,4
201800044629,4
201800044630,4
201800044630,1
201800044631,4
201800044631,1
201800044632,1
201800044632,3
201800044633,4
201800044634,4
201800044634,4
201800044634,4
201800044635,4
201800044636,1
201800044636,3
201800044637,4
201800044637,1
201800044637,1
201800044638,4
201800044638,1
201800044639,1
201800044639,1
201800044639,4
201800044640,1
201800044640,4
201800044641,4
201800044642,1
201800044642,4
201800044642,4
201800044642,4
201800044642,4
201800044643,1
201800044643,4
201800044644,4
201800044645,1
201800044645,4
201800044646,1
201800044646,4
201800044646,4
201800044646,4
201800044647,1
201800044647,4
201800044647,4
201800044647,4
201800044647,1
201800044648,1
201800044648,4
201800044649,4
201800044649,4
201800044650,4
201800044650,1
201800044651,4
201800044652,4
201800044653,1
201800044653,1
201800044653,4
201800044653,1
201800044653,1
201800044653,1
201800044653,1
201800044654,4
201800044655,1
201800044655,4
201800044656,1
201800044656,4
201800044656,1
201800044657,4
201800044657,1
201800044658,4
201800044658,1
201800044658,1
201800044659,4
201800044659,4
201800044660,1
201800044660,4
201800044660,1
201800044661,4
201800044662,1
201800044662,4
201800044662,4
201800044662,1
201800044662,4
201800044663,4
201800044663,4
201800044663,1
201800044663,1
201800044664,1
201800044664,4
201800044665,4
201800044665,1
201800044666,4
201800044667,4
201800044668,1
201800044668,4
201800044669,4
201800044669,1
201800044670,4
201800044670,1
201800044671,4
201800044671,1
201800044672,4
201800044673,1
201800044673,4
201800044674,1
201800044674,4
201800044674,1
201800044674,1
201800044675,4
201800044675,1
201800044676,4
201800044676,1
201800044677,4
201800044678,4
201800044679,1
201800044679,4
201800044680,4
201800044680,4
201800044680,1
201800044680,1
201800044681,1
201800044681,1
201800044681,4
201800044682,1
201800044682,4
201800044683,4
201800044684,4
201800044684,4
201800044685,1
201800044685,4
201800044686,1
201800044686,4
201800044687,4
201800044687,1
201800044688,1
201800044688,4
201800044689,4
201800044690,4
201800044690,1
201800044691,4
201800044691,1
201800044692,4
201800044692,4
201800044693,4
201800044693,1
201800044694,4
201800044695,4
201800044695,1
201800044696,1
201800044696,4
201800044696,4
201800044696,4
201800044697,4
201800044698,4
201800044699,1
201800044699,4
201800044699,1
201800044700,1
201800044700,1
201800044700,4
201800044700,1
201800044701,1
201800044701,4
201800044702,4
201800044703,4
201800044704,1
201800044704,4
201800044705,4
201800044705,1
201800044706,1
201800044706,4
201800044706,1
201800044707,1
201800044707,4
201800044707,1
201800044708,4
201800044708,4
201800044708,4
201800044708,4
201800044709,4
201800044710,1
201800044710,4
201800044710,1
201800044711,4
201800044711,4
201800044711,1
201800044712,2
201800044713,1
201800044713,4
201800044714,1
201800044714,4
201800044714,1
201800044714,4
201800044714,4
201800044715,1
201800044715,4
201800044715,1
201800044715,4
201800044715,4
201800044716,1
201800044716,4
201800044716,1
201800044717,1
201800044717,1
201800044717,4
201800044717,4
201800044717,4
201800044718,4
201800044718,1
201800044719,4
201800044720,1
201800044720,4
201800044720,4
201800044720,4
201800044720,1
201800044720,1
201800044721,1
201800044721,4
201800044721,4
201800044722,4
201800044722,4
201800044723,4
201800044723,1
201800044724,4
201800044724,1
201800044724,4
201800044725,4
201800044725,1
201800044726,4
201800044726,1
201800044727,4
201800044727,1
201800044728,4
201800044728,1
201800044729,1
201800044729,4
201800044729,4
201800044729,4
201800044730,1
201800044730,3
201800044731,1
201800044731,1
201800044731,4
201800044732,4
201800044732,1
201800044733,4
201800044734,1
201800044734,1
201800044734,4
201800044735,4
201800044735,1
201800044736,4
201800044737,1
201800044737,1
201800044737,4
201800044737,1
201800044737,1
201800044737,1
201800044738,4
201800044738,1
201800044739,1
201800044739,3
201800044740,4
201800044740,1
201800044741,4
201800044741,4
201800044741,4
201800044741,1
201800044742,4
201800044742,1
201800044743,1
201800044743,4
201800044743,4
201800044744,4
201800044745,4
201800044745,1
201800044746,4
201800044746,1
201800044747,4
201800044747,1
201800044748,4
201800044749,4
201800044750,4
201800044750,4
201800044750,4
201800044751,4
201800044752,4
201800044753,1
201800044753,4
201800044754,4
201800044754,1
201800044755,4
201800044755,4
201800044756,4
201800044757,4
201800044757,1
201800044758,4
201800044758,1
201800044759,1
201800044759,1
201800044759,4
201800044760,1
201800044760,4
201800044760,4
201800044760,4
201800044761,4
201800044761,1
201800044762,4
201800044762,1
201800044763,1
201800044763,1
201800044763,4
201800044764,4
201800044765,4
201800044766,4
201800044767,1
201800044767,1
201800044767,1
201800044767,4
201800044768,4
201800044768,1
201800044769,4
201800044769,4
201800044769,4
201800044770,4
201800044771,4
201800044772,4
201800044772,1
201800044772,1
201800044773,4
201800044774,4
201800044775,4
201800044776,4
201800044776,4
201800044777,1
201800044777,4
201800044778,1
201800044778,4
201800044779,4
201800044779,1
201800044779,1
201800044780,1
201800044780,4
201800044781,4
201800044781,4
201800044782,1
201800044782,4
201800044782,4
201800044782,4
201800044783,4
201800044783,4
201800044784,4
201800044785,1
201800044785,4
201800044786,4
201800044786,1
201800044786,1
201800044787,1
201800044787,4
201800044787,1
201800044788,4
201800044789,4
201800044789,4
201800044789,4
201800044790,3
201800044791,4
201800044791,4
201800044792,1
201800044792,4
201800044793,1
201800044793,4
201800044793,1
201800044794,1
201800044794,4
201800044795,4
201800044795,4
201800044795,4
201800044795,4
201800044796,4
201800044796,1
201800044796,1
201800044796,1
201800044797,4
201800044797,1
201800044798,1
201800044798,4
201800044799,1
201800044799,1
201800044799,1
201800044799,1
201800044799,1
201800044799,1
201800044799,4
201800044800,4
201800044801,1
201800044801,4
201800044801,1
201800044801,1
201800044802,4
201800044802,4
201800044803,1
201800044803,4
201800044804,1
201800044804,1
201800044804,4
201800044804,4
201800044804,4
201800044804,4
201800044805,1
201800044805,4
201800044805,1
201800044806,1
201800044806,4
201800044807,4
201800044807,1
201800044808,1
201800044808,4
201800044809,1
201800044809,1
201800044809,1
201800044809,4
201800044810,4
201800044811,4
201800044811,4
201800044812,1
201800044812,4
201800044812,4
201800044812,1
201800044812,1
201800044812,1
201800044813,4
201800044814,1
201800044814,4
201800044814,1
201800044815,4
201800044815,1
201800044816,1
201800044816,4
201800044817,4
201800044817,1
201800044818,1
201800044818,1
201800044818,1
201800044818,4
201800044819,1
201800044819,4
201800044820,4
201800044820,4
201800044821,4
201800044821,1
201800044821,1
201800044822,1
201800044822,4
201800044823,1
201800044823,1
201800044823,4
201800044823,1
201800044824,1
201800044824,4
201800044825,4
201800044826,4
201800044826,1
201800044827,4
201800044828,1
201800044828,4
201800044828,1
201800044829,1
201800044829,1
201800044829,1
201800044829,1
201800044829,1
201800044829,4
201800044830,4
201800044831,1
201800044831,4
201800044832,1
201800044832,1
201800044832,4
201800044833,4
201800044834,4
201800044834,4
201800044835,1
201800044835,1
201800044835,4
201800044835,4
201800044836,4
201800044836,4
201800044836,1
201800044837,4
201800044838,4
201800044839,1
201800044839,4
201800044840,4
201800044840,4
201800044841,4
201800044842,4
201800044843,4
201800044843,1
201800044844,4
201800044845,4
201800044845,1
201800044846,3
201800044846,1
201800044847,4
201800044847,4
201800044847,1
201800044848,3
201800044848,4
201800044849,1
201800044849,4
201800044850,4
201800044851,1
201800044851,4
201800044852,1
201800044852,1
201800044852,1
201800044852,1
201800044852,4
201800044852,1
201800044853,4
201800044854,4
201800044854,1
201800044855,4
201800044855,1
201800044856,1
201800044856,4
201800044856,1
201800044857,4
201800044858,1
201800044858,4
201800044859,1
201800044859,4
201800044860,2
201800044860,4
201800044861,4
201800044861,1
201800044862,4
201800044863,4
201800044863,4
201800044863,1
201800044863,4
201800044863,4
201800044863,4
201800044864,1
201800044864,4
201800044865,4
201800044865,4
201800044865,4
201800044865,1
201800044865,1
201800044866,4
201800044867,1
201800044867,1
201800044867,4
201800044867,4
201800044867,4
201800044868,4
201800044868,1
201800044869,1
201800044869,4
201800044870,4
201800044870,4
201800044870,4
201800044870,4
201800044870,4
201800044871,4
201800044871,4
201800044872,4
201800044872,1
201800044872,1
201800044873,4
201800044873,1
201800044874,4
201800044874,4
201800044875,1
201800044875,1
201800044875,4
201800044876,1
201800044876,1
201800044876,1
201800044876,4
201800044877,1
201800044877,1
201800044877,4
201800044877,4
201800044878,4
201800044878,4
201800044879,4
201800044880,1
201800044880,4
201800044881,1
201800044881,4
201800044881,1
201800044881,1
201800044882,4
201800044882,4
201800044882,1
201800044882,4
201800044883,4
201800044883,4
201800044883,1
201800044884,1
201800044884,4
201800044885,4
201800044885,1
201800044886,1
201800044886,4
201800044886,1
201800044887,4
201800044887,1
201800044887,1
201800044887,4
201800044887,4
201800044888,1
201800044888,1
201800044888,4
201800044889,4
201800044890,1
201800044890,4
201800044890,4
201800044890,4
201800044890,4
201800044890,4
201800044890,1
201800044890,4
201800044891,1
201800044891,4
201800044892,4
201800044892,4
201800044893,1
201800044893,4
201800044894,4
201800044894,1
201800044894,4
201800044895,1
201800044895,4
201800044895,1
201800044895,1
201800044895,1
201800044896,1
201800044896,4
201800044896,4
201800044896,1
201800044897,4
201800044897,4
201800044897,1
201800044898,1
201800044898,4
201800044898,4
201800044898,1
201800044899,1
201800044899,4
201800044899,1
201800044900,4
201800044900,4
201800044901,1
201800044901,4
201800044902,4
201800044902,1
201800044903,4
201800044903,1
201800044904,1
201800044904,4
201800044905,1
201800044905,4
201800044906,3
201800044907,4
201800044907,1
201800044907,1
201800044908,4
201800044908,1
201800044909,4
201800044910,1
201800044910,4
201800044910,4
201800044910,4
201800044911,1
201800044911,4
201800044912,1
201800044912,4
201800044913,4
201800044913,1
201800044914,1
201800044914,1
201800044914,4
201800044915,4
201800044916,1
201800044916,4
201800044917,4
201800044917,1
201800044918,4
201800044919,4
201800044919,1
201800044920,1
201800044920,4
201800044920,1
201800044920,1
201800044921,1
201800044921,4
201800044922,4
201800044922,4
201800044923,4
201800044924,4
201800044924,1
201800044924,4
201800044925,4
201800044926,1
201800044926,4
201800044926,4
201800044926,1
201800044927,4
201800044927,4
201800044928,4
201800044928,1
201800044929,1
201800044929,4
201800044930,1
201800044930,4
201800044931,1
201800044931,4
201800044932,4
201800044932,4
201800044932,4
201800044932,1
201800044933,1
201800044933,4
201800044934,1
201800044934,4
201800044935,1
201800044935,4
201800044936,1
201800044936,4
201800044936,4
201800044936,1
201800044937,4
201800044938,1
201800044938,4
201800044939,4
201800044939,4
201800044940,4
201800044941,3
201800044941,3
201800044942,1
201800044942,1
201800044942,4
201800044943,4
201800044943,4
201800044943,4
201800044943,1
201800044943,1
201800044943,3
201800044943,4
201800044943,1
201800044944,3
201800044944,1
201800044945,4
201800044945,1
201800044945,1
201800044946,1
201800044946,4
201800044947,1
201800044947,4
201800044948,1
201800044948,1
201800044948,3
201800044948,3
201800044948,1
201800044949,4
201800044949,1
201800044950,4
201800044950,1
201800044951,1
201800044951,3
201800044952,4
201800044952,1
201800044953,1
201800044953,4
201800044953,1
201800044954,4
201800044955,1
201800044955,4
201800044956,1
201800044956,4
201800044957,4
201800044957,1
201800044958,1
201800044958,4
201800044958,4
201800044959,1
201800044959,4
201800044960,4
201800044961,4
201800044961,1
201800044962,1
201800044962,4
201800044963,3
201800044963,1
201800044964,4
201800044965,4
201800044965,1
201800044966,4
201800044967,4
201800044968,1
201800044968,4
201800044969,4
201800044970,4
201800044971,4
201800044972,1
201800044972,4
201800044973,4
201800044973,1
201800044974,1
201800044974,4
201800044974,1
201800044975,1
201800044975,4
201800044976,4
201800044976,1
201800044977,1
201800044977,4
201800044978,4
201800044978,1
201800044979,4
201800044980,4
201800044980,1
201800044981,4
201800044981,1
201800044982,1
201800044982,4
201800044982,1
201800044983,1
201800044983,4
201800044984,3
201800044984,1
201800044984,1
201800044984,1
201800044984,1
201800044984,1
201800044985,1
201800044985,4
201800044986,4
201800044986,4
201800044986,4
201800044987,4
201800044988,1
201800044988,4
201800044988,4
201800044988,1
201800044989,1
201800044989,1
201800044989,1
201800044989,4
201800044990,1
201800044990,1
201800044990,4
201800044991,4
201800044991,1
201800044992,1
201800044992,3
201800044992,1
201800044993,1
201800044993,1
201800044993,3
201800044993,1
201800044994,4
201800044994,4
201800044995,1
201800044995,4
201800044995,1
201800044996,4
201800044996,4
201800044996,4
201800044997,4
201800044998,4
201800044999,3
201800045000,4
201800045000,1
201800045001,4
201800045001,1
201800045002,1
201800045002,1
201800045002,4
201800045003,1
201800045003,4
201800045003,4
201800045004,1
201800045004,4
201800045004,1
201800045004,1
201800045005,1
201800045005,4
201800045006,4
201800045006,1
201800045007,1
201800045007,1
201800045007,1
201800045007,4
201800045008,3
201800045009,1
201800045009,4
201800045010,4
201800045010,4
201800045011,4
201800045011,1
201800045011,1
201800045012,4
201800045012,1
201800045012,1
201800045013,1
201800045013,4
201800045014,4
201800045014,3
201800045014,3
201800045015,1
201800045015,1
201800045015,4
201800045016,4
201800045016,1
201800045017,4
201800045017,1
201800045017,1
201800045018,1
201800045018,1
201800045018,4
201800045018,4
201800045019,4
201800045019,1
201800045020,4
201800045020,4
201800045020,4
201800045021,4
201800045022,4
201800045022,1
201800045022,1
201800045022,4
201800045023,2
201800045023,3
201800045024,4
201800045025,4
201800045025,1
201800045025,1
201800045026,4
201800045026,1
201800045027,1
201800045027,4
201800045028,4
201800045028,4
201800045028,4
201800045028,1
201800045029,4
201800045029,1
201800045030,1
201800045030,1
201800045030,4
201800045031,1
201800045031,4
201800045031,1
201800045032,4
201800045033,4
201800045034,1
201800045034,4
201800045035,1
201800045035,4
201800045035,4
201800045036,1
201800045036,1
201800045036,3
201800045037,1
201800045037,4
201800045038,1
201800045038,4
201800045039,4
201800045039,1
201800045040,2
201800045040,1
201800045041,4
201800045041,1
201800045042,4
201800045043,4
201800045043,1
201800045044,1
201800045044,4
201800045045,1
201800045045,4
201800045045,4
201800045045,4
201800045046,1
201800045046,1
201800045046,4
201800045047,1
201800045047,4
201800045048,4
201800045048,1
201800045049,4
201800045050,4
201800045050,4
201800045050,4
201800045050,1
201800045050,4
201800045051,4
201800045051,1
201800045051,1
201800045051,1
201800045052,4
201800045052,4
201800045053,4
201800045053,4
201800045054,4
201800045054,4
201800045054,4
201800045055,1
201800045055,4
201800045055,1
201800045055,1
201800045056,1
201800045056,4
201800045057,2
201800045058,4
201800045059,4
201800045059,4
201800045060,4
201800045060,1
201800045061,1
201800045061,4
201800045061,4
201800045062,4
201800045062,1
201800045063,1
201800045063,4
201800045064,4
201800045065,3
201800045066,4
201800045067,4
201800045067,4
201800045068,1
201800045068,4
201800045069,4
201800045070,4
201800045071,4
201800045071,1
201800045072,1
201800045072,4
201800045073,1
201800045073,1
201800045073,4
201800045074,1
201800045074,4
201800045075,4
201800045075,4
201800045076,4
201800045077,4
201800045078,4
201800045079,4
201800045079,3
201800045079,1
201800045080,1
201800045080,4
201800045081,4
201800045081,1
201800045082,4
201800045082,1
201800045082,1
201800045083,4
201800045083,4
201800045084,4
201800045085,4
201800045086,4
201800045087,4
201800045087,1
201800045088,4
201800045088,1
201800045088,1
201800045089,1
201800045089,4
201800045090,3
201800045090,1
201800045091,1
201800045091,1
201800045091,4
201800045092,4
201800045092,1
201800045093,4
201800045093,1
201800045094,4
201800045095,1
201800045095,1
201800045095,1
201800045095,4
201800045095,4
201800045096,1
201800045096,4
201800045097,4
201800045097,1
201800045098,4
201800045098,1
201800045098,1
201800045099,4
201800045099,1
201800045100,4
201800045101,4
201800045102,4
201800045102,1
201800045103,2
201800045104,1
201800045104,1
201800045104,4
201800045104,1
201800045105,3
201800045106,4
201800045106,4
201800045107,4
201800045107,4
201800045107,1
201800045108,4
201800045108,4
201800045109,1
201800045109,4
201800045110,4
201800045111,4
201800045111,1
201800045112,4
201800045113,4
201800045113,1
201800045113,1
201800045114,1
201800045114,4
201800045115,1
201800045115,4
201800045116,4
201800045116,1
201800045117,1
201800045117,4
201800045118,4
201800045118,4
201800045118,1
201800045119,1
201800045119,1
201800045119,1
201800045119,4
201800045120,1
201800045120,1
201800045120,1
201800045120,4
201800045121,1
201800045121,4
201800045122,4
201800045122,1
201800045123,4
201800045123,4
201800045123,1
201800045124,1
201800045124,4
201800045124,1
201800045125,4
201800045126,4
201800045127,4
201800045128,1
201800045128,1
201800045128,4
201800045128,1
201800045129,4
201800045129,1
201800045130,4
201800045131,1
201800045131,3
201800045132,1
201800045132,1
201800045132,1
201800045132,4
201800045133,4
201800045134,4
201800045134,4
201800045134,4
201800045134,3
201800045135,1
201800045135,4
201800045136,4
201800045137,1
201800045137,1
201800045137,4
201800045138,1
201800045138,4
201800045138,4
201800045138,4
201800045138,1
201800045139,4
201800045140,4
201800045141,4
201800045141,3
201800045142,1
201800045142,4
201800045142,4
201800045142,1
201800045142,1
201800045142,1
201800045143,4
201800045144,1
201800045144,4
201800045144,1
201800045145,4
201800045145,4
201800045146,4
201800045146,1
201800045147,4
201800045148,1
201800045148,4
201800045148,4
201800045148,4
201800045149,4
201800045149,4
201800045150,4
201800045150,1
201800045151,4
201800045151,1
201800045152,4
201800045153,4
201800045153,4
201800045153,4
201800045153,4
201800045153,4
201800045154,1
201800045154,1
201800045154,1
201800045154,4
201800045154,4
201800045154,4
201800045154,4
201800045154,4
201800045154,4
201800045154,4
201800045155,1
201800045155,4
201800045155,1
201800045156,4
201800045157,1
201800045157,4
201800045158,1
201800045158,4
201800045159,1
201800045159,2
201800045160,4
201800045160,1
201800045161,4
201800045162,1
201800045162,4
201800045162,3
201800045162,4
201800045163,4
201800045164,1
201800045164,4
201800045165,1
201800045165,4
201800045165,4
201800045165,4
201800045166,1
201800045166,4
201800045167,4
201800045167,1
201800045168,1
201800045168,4
201800045168,1
201800045169,1
201800045169,4
201800045170,4
201800045171,3
201800045172,1
201800045172,4
201800045173,1
201800045173,4
201800045174,1
201800045174,4
201800045174,1
201800045175,1
201800045175,4
201800045176,4
201800045176,1
201800045177,1
201800045177,4
201800045178,1
201800045178,4
201800045178,1
201800045179,1
201800045179,1
201800045179,1
201800045179,4
201800045179,4
201800045180,1
201800045180,1
201800045180,4
201800045180,4
201800045180,1
201800045180,4
201800045181,1
201800045181,4
201800045182,4
201800045183,4
201800045183,4
201800045183,4
201800045183,4
201800045183,4
201800045184,1
201800045184,4
201800045185,1
201800045185,1
201800045185,4
201800045186,4
201800045186,4
201800045186,1
201800045187,1
201800045187,4
201800045187,1
201800045188,4
201800045189,4
201800045189,4
201800045189,4
201800045189,1
201800045190,4
201800045190,1
201800045191,1
201800045191,4
201800045191,1
201800045192,1
201800045192,4
201800045192,4
201800045192,4
201800045193,4
201800045194,4
201800045195,1
201800045195,1
201800045195,4
201800045196,1
201800045196,3
201800045197,4
201800045197,4
201800045198,4
201800045198,1
201800045199,1
201800045199,4
201800045200,1
201800045200,4
201800045200,1
201800045201,4
201800045201,4
201800045201,4
201800045201,4
201800045202,4
201800045202,4
201800045202,4
201800045202,4
201800045203,4
201800045204,3
201800045204,1
201800045205,4
201800045205,1
201800045206,4
201800045206,4
201800045206,1
201800045207,4
201800045207,1
201800045208,3
201800045208,1
201800045209,4
201800045209,1
201800045210,1
201800045210,1
201800045210,1
201800045210,4
201800045211,4
201800045211,4
201800045212,4
201800045212,1
201800045213,3
201800045213,3
201800045213,1
201800045214,1
201800045214,4
201800045215,4
201800045216,1
201800045216,4
201800045217,1
201800045217,3
201800045218,1
201800045218,1
201800045218,4
201800045219,4
201800045220,4
201800045220,4
201800045220,1
201800045221,4
201800045222,1
201800045222,1
201800045222,1
201800045222,4
201800045222,1
201800045222,4
201800045223,4
201800045223,4
201800045224,4
201800045224,1
201800045225,4
201800045225,1
201800045226,1
201800045226,4
201800045227,4
201800045227,1
201800045228,1
201800045228,4
201800045228,4
201800045229,1
201800045229,4
201800045230,4
201800045231,1
201800045231,4
201800045232,1
201800045232,1
201800045232,1
201800045232,4
201800045233,1
201800045233,4
201800045234,1
201800045234,3
201800045235,4
201800045236,1
201800045236,4
201800045236,1
201800045237,1
201800045237,4
201800045238,4
201800045238,1
201800045238,1
201800045239,4
201800045239,4
201800045240,1
201800045240,1
201800045240,4
201800045241,4
201800045241,1
201800045242,1
201800045242,4
201800045243,1
201800045243,4
201800045243,1
201800045243,1
201800045244,4
201800045245,4
201800045246,1
201800045246,4
201800045247,4
201800045247,1
201800045247,1
201800045248,1
201800045248,4
201800045249,4
201800045249,1
201800045250,1
201800045250,4
201800045251,1
201800045251,1
201800045251,4
201800045252,4
201800045253,4
201800045254,4
201800045254,1
201800045255,1
201800045255,4
201800045256,1
201800045256,4
201800045257,1
201800045257,4
201800045258,4
201800045258,1
201800045258,1
201800045258,1
201800045259,4
201800045259,1
201800045260,4
201800045260,1
201800045261,4
201800045261,4
201800045262,1
201800045262,4
201800045263,1
201800045263,2
201800045263,4
201800045263,4
201800045264,4
201800045265,4
201800045265,1
201800045266,4
201800045266,1
201800045266,1
201800045267,1
201800045267,4
201800045267,1
201800045268,1
201800045268,4
201800045268,1
201800045269,4
201800045269,1
201800045270,1
201800045270,4
201800045270,1
201800045270,4
201800045270,4
201800045271,1
201800045271,2
201800045272,4
201800045272,1
201800045273,1
201800045273,4
201800045273,4
201800045274,1
201800045274,1
201800045274,1
201800045274,4
201800045275,4
201800045275,1
201800045276,4
201800045277,4
201800045277,1
201800045278,1
201800045278,4
201800045278,4
201800045279,4
201800045279,4
201800045279,4
201800045279,3
201800045279,3
201800045280,4
201800045280,1
201800045280,1
201800045281,4
201800045281,4
201800045281,4
201800045281,4
201800045282,1
201800045282,4
201800045282,1
201800045283,1
201800045283,4
201800045284,4
201800045284,4
201800045284,4
201800045284,4
201800045285,4
201800045286,1
201800045286,4
201800045287,1
201800045287,1
201800045287,3
201800045288,1
201800045288,4
201800045289,1
201800045289,4
201800045289,1
201800045290,4
201800045291,4
201800045292,4
201800045292,4
201800045292,4
201800045292,4
201800045293,4
201800045293,3
201800045294,4
201800045294,4
201800045294,1
201800045294,1
201800045295,4
201800045296,1
201800045296,4
201800045297,4
201800045297,4
201800045298,4
201800045298,1
201800045299,4
201800045300,4
201800045300,1
201800045301,1
201800045301,4
201800045302,1
201800045302,4
201800045302,1
201800045303,1
201800045303,1
201800045303,4
201800045303,1
201800045304,1
201800045304,4
201800045305,4
201800045305,1
201800045306,4
201800045307,1
201800045307,4
201800045308,1
201800045308,4
201800045309,3
201800045310,4
201800045310,1
201800045311,4
201800045311,1
201800045312,4
201800045312,1
201800045312,1
201800045313,1
201800045313,1
201800045313,4
201800045313,1
201800045313,1
201800045314,4
201800045315,4
201800045316,3
